Gene	Species	CommonName	Order	SpeciesCopyNumber	OrderCopyNumber
NULL	echinops_telfairi	lesser_hedgehog_tenrec	afrosoricida	7	7
NULL	cervus_hanglu_yarkandensis	central_asian_red_deer	artiodactyla	11	34
NULL	moschus_moschiferus	siberian_musk_deer	artiodactyla	6	34
NULL	bison_bison_bison	american_bison	artiodactyla	8	34
OR5M3	cervus_hanglu_yarkandensis	central_asian_red_deer	artiodactyla	11	34
NULL	camelus_dromedarius	arabian_camel	artiodactyla	6	34
NULL	sus_scrofa	wild_boar	artiodactyla	3	34
OR5M8	cervus_hanglu_yarkandensis	central_asian_red_deer	artiodactyla	11	34
NULL	canis_lupus_familiaris	domestic_dog	carnivora	9	78
NULL	ursus_maritimus	polar_bear	carnivora	14	78
NULL	zalophus_californianus	cali_sea_lion	carnivora	2	78
NULL	canis_lupus_dingo	dingo	carnivora	9	78
NULL	vulpes_vulpes	red_fox	carnivora	5	78
OR5M3	lynx_canadensis	canadian_lynx	carnivora	7	78
NULL	felis_catus	domestic_cat	carnivora	7	78
NULL	panthera_pardus	leopard	carnivora	9	78
OR5M3	canis_lupus_dingo	dingo	carnivora	9	78
NULL	ailuropoda_melanoleuca	giant_panda	carnivora	10	78
OR5M8	panthera_leo	lion	carnivora	6	78
OR5W2	canis_lupus_familiaris	domestic_dog	carnivora	9	78
NULL	panthera_leo	lion	carnivora	6	78
OR5M8	canis_lupus_dingo	dingo	carnivora	9	78
OR5M3	panthera_leo	lion	carnivora	6	78
OR5M8	ailuropoda_melanoleuca	giant_panda	carnivora	10	78
OR5M3	felis_catus	domestic_cat	carnivora	7	78
OR5M3	panthera_pardus	leopard	carnivora	9	78
OR5M8	panthera_pardus	leopard	carnivora	9	78
OR5M8	lynx_canadensis	canadian_lynx	carnivora	7	78
OR5M8	canis_lupus_familiaris	domestic_dog	carnivora	9	78
NULL	lynx_canadensis	canadian_lynx	carnivora	7	78
OR5W2B	canis_lupus_familiaris	domestic_dog	carnivora	9	78
OR5AL2	canis_lupus_familiaris	domestic_dog	carnivora	9	78
OR5M8	felis_catus	domestic_cat	carnivora	7	78
OR5M8	ursus_maritimus	polar_bear	carnivora	14	78
OR5M3	canis_lupus_familiaris	domestic_dog	carnivora	9	78
OR5W6	canis_lupus_familiaris	domestic_dog	carnivora	9	78
OR5M3C	canis_lupus_familiaris	domestic_dog	carnivora	9	78
NULL	pteropus_vampyrus	large_flying_fox	chiroptera	4	4
OR5M8	pteropus_vampyrus	large_flying_fox	chiroptera	4	4
NULL	dasypus_novemcinctus	nine_banded_armadillo	cingulata	15	15
NULL	erinaceus_europaeus	western_european_hedgehog	eulipotyphyla	8	9
OR5M8	sorex_araneus	european_shrew	eulipotyphyla	1	9
NULL	procavia_capensis	cape_rock_hyrax	hyracoidea	9	9
OR5W2	oryctolagus_cuniculus	rabbit	lagomorpha	12	17
NULL	oryctolagus_cuniculus	rabbit	lagomorpha	12	17
NULL	ochotona_princeps	american_pika	lagomorpha	5	17
OR5M3	oryctolagus_cuniculus	rabbit	lagomorpha	12	17
NULL	equus_caballus	domestic_horse	perissodactyla	18	23
OR5M3	equus_asinus_asinus	donkey	perissodactyla	5	23
NULL	equus_asinus_asinus	donkey	perissodactyla	5	23
OR5M3	equus_caballus	domestic_horse	perissodactyla	18	23
OR5M3	choloepus_hoffmanni	Hoffmanns_two_fingered_sloth	pilosa	5	5
NULL	choloepus_hoffmanni	Hoffmanns_two_fingered_sloth	pilosa	5	5
NULL	papio_anubis	olive_baboon	primates	3	40
OR5M8	pan_troglodytes	chimpanzee	primates	6	40
OR5M8	nomascus_leucogenys	gibbon	primates	8	40
NULL	callithrix_jacchus	white_tufted_ear_marmoset	primates	8	40
NULL	gorilla_gorilla	gorilla	primates	5	40
OR5M3	gorilla_gorilla	gorilla	primates	5	40
NULL	mandrillus_leucophaeus	drill	primates	2	40
NULL	nomascus_leucogenys	gibbon	primates	8	40
NULL	aotus_nancymaae	mas_night_monkey	primates	4	40
OR5M8	callithrix_jacchus	white_tufted_ear_marmoset	primates	8	40
OR5W2	papio_anubis	olive_baboon	primates	3	40
OR5W2	gorilla_gorilla	gorilla	primates	5	40
OR5W2	pan_troglodytes	chimpanzee	primates	6	40
OR5W2	callithrix_jacchus	white_tufted_ear_marmoset	primates	8	40
NULL	cercocebus_atys	sooty_mangabey	primates	2	40
NULL	macaca_fascicularis	crab_eating_macaque	primates	2	40
OR5M9	pan_troglodytes	chimpanzee	primates	6	40
NULL	pan_troglodytes	chimpanzee	primates	6	40
NULL	loxodonta_africana	african_savanna_elephant	proboscidea	30	30
NULL	peromyscus_maniculatus_bairdii	prairie_deer_mouse	rodentia	20	118
Olfr1042	peromyscus_maniculatus_bairdii	prairie_deer_mouse	rodentia	20	118
Olfr1042	mus_spicilegus	steppe_mouse	rodentia	18	118
Olfr1032	mus_spicilegus	steppe_mouse	rodentia	18	118
Olfr1030	mus_spicilegus	steppe_mouse	rodentia	18	118
