Gene	Species	CommonName	Order	SpeciesCopyNumber	OrderCopyNumber
NULL	cervus_hanglu_yarkandensis	central_asian_red_deer	artiodactyla	4	12
NULL	bison_bison_bison	american_bison	artiodactyla	3	12
NULL	moschus_moschiferus	siberian_musk_deer	artiodactyla	4	12
GIMAP7	camelus_dromedarius	arabian_camel	artiodactyla	1	12
GIMAP7	canis_lupus_dingo	dingo	carnivora	1	6
NULL	ursus_maritimus	polar_bear	carnivora	2	6
NULL	lynx_canadensis	canadian_lynx	carnivora	2	6
NULL	panthera_pardus	leopard	carnivora	1	6
NULL	dasypus_novemcinctus	nine_banded_armadillo	cingulata	1	1
NULL	sorex_araneus	european_shrew	eulipotyphyla	3	3
NULL	oryctolagus_cuniculus	rabbit	lagomorpha	1	1
NULL	equus_caballus	domestic_horse	perissodactyla	1	1
GIMAP7	macaca_fascicularis	crab_eating_macaque	primates	1	7
GIMAP7	gorilla_gorilla	gorilla	primates	1	7
GIMAP7	papio_anubis	olive_baboon	primates	1	7
GIMAP7	cercocebus_atys	sooty_mangabey	primates	1	7
GIMAP7	pan_troglodytes	chimpanzee	primates	2	7
GIMAP7	mandrillus_leucophaeus	drill	primates	1	7
GIMAP7	chinchilla_lanigera	long_tailed_chinchilla	rodentia	1	5
Gimap7	rattus_norvegicus	norway_rat	rodentia	1	5
Gimap7	mus_musculus	house_mouse	rodentia	1	5
Gimap7	peromyscus_maniculatus_bairdii	prairie_deer_mouse	rodentia	1	5
Gimap7	mus_spicilegus	steppe_mouse	rodentia	1	5
